MAIN-FILE-ID,HULFT-ID,SEND-CLASS,SEND-DETAIL-FILE,PLANTCD,CODE-CONVERT,IN-REC-TYPE,IN-REC-LENGTH,OUT-REC-TYPE,OUT-REC-LENGTH,NEW-LINE-TYPE,SHIFTTRANSACT,SSFDEL,CMDERRMD,RETRY,INTERVAL,ZERO-CHK
HS2704,N8R5E466,HULFT,/CDTHULFT.E4.FTPLIB91/H1R5E466,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2705,N8R5E467,HULFT,/CDTHULFT.E4.FTPLIB92/H1R5E467,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2706,N8R5E468,HULFT,/CDTHULFT.E4.FTPLIB93/H1R5E468,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2707,N8R5E469,HULFT,/CDTHULFT.E4.FTPLIB94/H1R5E469,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2708,N8R5E470,HULFT,/CDTHULFT.E4.FTPLIB95/H1R5E470,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2709,N8R5E471,HULFT,/CDTHULFT.E4.FTPLIB96/H1R5E471,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2710,N8R5E472,HULFT,/CDTHULFT.E4.FTPLIB97/H1R5E472,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2711,N8R5E473,HULFT,/CDTHULFT.E4.FTPLIB98/H1R5E473,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2712,N8R5E474,HULFT,/CDTHULFT.E4.FTPLIB99/H1R5E474,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2713,N8R5E475,HULFT,/CDTHULFT.E4.FTPLIB100/H1R5E475,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2714,N8R5E476,HULFT,/CDTHULFT.E4.FTPLIB101/H1R5E476,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2715,N8R5E477,HULFT,/CDTHULFT.E4.FTPLIB102/H1R5E477,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2716,N8R5E478,HULFT,/CDTHULFT.E4.FTPLIB103/H1R5E478,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2717,N8R5E479,HULFT,/CDTHULFT.E4.FTPLIB104/H1R5E479,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2718,N8R5E480,HULFT,/CDTHULFT.E4.FTPLIB105/H1R5E480,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2719,N8R5HBA2,HULFT,/CDTHULFT.HB2.FTPLIB13/H1R5HBA2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2720,N8R5HBA3,HULFT,/CDTHULFT.HB2.FTPLIB14/H1R5HBA3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2721,N8R5HBA4,HULFT,/CDTHULFT.HB2.FTPLIB15/H1R5HBA4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2722,N8R5HBA5,HULFT,/CDTHULFT.HB2.FTPLIB16/H1R5HBA5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2723,N8R5HBA6,HULFT,/CDTHULFT.HB2.FTPLIB17/H1R5HBA6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2724,N8R5HBA7,HULFT,/CDTHULFT.HB2.FTPLIB18/H1R5HBA7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2725,N8R5KB51,HULFT,/CDTHULFT.KB.FTPLIB128/H1R5KB51,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2726,N8R5KB52,HULFT,/CDTHULFT.KB.FTPLIB129/H1R5KB52,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2727,N8R5KC0L,HULFT,/CDTHULFT.KC.FTPLIB267/H1R5KC0L,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2728,N8R5KC0M,HULFT,/CDTHULFT.KC.FTPLIB268/H1R5KC0M,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2729,N8R5KC0N,HULFT,/CDTHULFT.KC.FTPLIB269/H1R5KC0N,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2730,N8R5KC0P,HULFT,/CDTHULFT.KC.FTPLIB270/H1R5KC0P,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2731,N8R5KC0Q,HULFT,/CDTHULFT.KC.FTPLIB271/H1R5KC0Q,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2732,N8R5KC0R,HULFT,/CDTHULFT.KC.FTPLIB272/H1R5KC0R,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2733,N8R5KC0S,HULFT,/CDTHULFT.KC.FTPLIB273/H1R5KC0S,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2734,N8R5KC0T,HULFT,/CDTHULFT.KC.FTPLIB274/H1R5KC0T,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2735,N8R5KC0U,HULFT,/CDTHULFT.KC.FTPLIB275/H1R5KC0U,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2736,N8R5KC0V,HULFT,/CDTHULFT.KC.FTPLIB276/H1R5KC0V,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2737,N8R5KC0W,HULFT,/CDTHULFT.KC.FTPLIB277/H1R5KC0W,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2738,N8R5KC0X,HULFT,/CDTHULFT.KC.FTPLIB278/H1R5KC0X,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2739,N8R5KC0Y,HULFT,/CDTHULFT.KC.FTPLIB279/H1R5KC0Y,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2740,N8R5KC0Z,HULFT,/CDTHULFT.KC.FTPLIB280/H1R5KC0Z,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2741,N8R5KC1A,HULFT,/CDTHULFT.KC.FTPLIB281/H1R5KC1A,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2742,N8R5KX06,HULFT,/CDTHULFT.KX.FTPLIB103/H1R5KX06,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2743,N8R5QC66,HULFT,/CDTHULFT.QC.FTPLIB117/H1R5QC66,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2744,N8R5QC67,HULFT,/CDTHULFT.QC.FTPLIB118/H1R5QC67,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2745,N8R5QD04,HULFT,/CDTHULFT.QD.FTPLIB07/H1R5QD04,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2746,N8R5QD05,HULFT,/CDTHULFT.QD.FTPLIB08/H1R5QD05,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2747,N8R5QD06,HULFT,/CDTHULFT.QD.FTPLIB09/H1R5QD06,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2748,N8R5QD07,HULFT,/CDTHULFT.QD.FTPLIB10/H1R5QD07,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2749,N8R5QD08,HULFT,/CDTHULFT.QD.FTPLIB11/H1R5QD08,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2750,N8R5QD09,HULFT,/CDTHULFT.QD.FTPLIB12/H1R5QD09,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2751,N8R5QD10,HULFT,/CDTHULFT.QD.FTPLIB13/H1R5QD10,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2752,N8R5QD11,HULFT,/CDTHULFT.QD.FTPLIB14/H1R5QD11,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2753,N8R5QD12,HULFT,/CDTHULFT.QD.FTPLIB15/H1R5QD12,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2754,N8R5QD13,HULFT,/CDTHULFT.QD.FTPLIB16/H1R5QD13,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2755,N8R5QD14,HULFT,/CDTHULFT.QD.FTPLIB17/H1R5QD14,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2756,N8R5QD15,HULFT,/CDTHULFT.QD.FTPLIB18/H1R5QD15,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2757,N8R5QD16,HULFT,/CDTHULFT.QD.FTPLIB19/H1R5QD16,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2758,N8R5QD17,HULFT,/CDTHULFT.QD.FTPLIB20/H1R5QD17,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2759,N8R5QD18,HULFT,/CDTHULFT.QD.FTPLIB21/H1R5QD18,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2760,N8R5QD19,HULFT,/CDTHULFT.QD.FTPLIB22/H1R5QD19,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2761,N8R5QD20,HULFT,/CDTHULFT.QD.FTPLIB23/H1R5QD20,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2762,N8R5QD21,HULFT,/CDTHULFT.QD.FTPLIB24/H1R5QD21,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2763,N8R5QD22,HULFT,/CDTHULFT.QD.FTPLIB25/H1R5QD22,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2764,N8R5QD23,HULFT,/CDTHULFT.QD.FTPLIB26/H1R5QD23,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2765,N8R5QD24,HULFT,/CDTHULFT.QD.FTPLIB27/H1R5QD24,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2766,N8R5QD25,HULFT,/CDTHULFT.QD.FTPLIB28/H1R5QD25,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2767,N8R5QD26,HULFT,/CDTHULFT.QD.FTPLIB29/H1R5QD26,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2768,N8R5QD27,HULFT,/CDTHULFT.QD.FTPLIB30/H1R5QD27,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2769,N8R5QD28,HULFT,/CDTHULFT.QD.FTPLIB31/H1R5QD28,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2770,N8R5QD29,HULFT,/CDTHULFT.QD.FTPLIB32/H1R5QD29,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2771,N8R5QD30,HULFT,/CDTHULFT.QD.FTPLIB33/H1R5QD30,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2772,N8R5QD31,HULFT,/CDTHULFT.QD.FTPLIB34/H1R5QD31,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2773,N8R5QD32,HULFT,/CDTHULFT.QD.FTPLIB35/H1R5QD32,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2774,N8R5QD33,HULFT,/CDTHULFT.QD.FTPLIB36/H1R5QD33,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2775,N8R5QD34,HULFT,/CDTHULFT.QD.FTPLIB37/H1R5QD34,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2776,N8R5QD35,HULFT,/CDTHULFT.QD.FTPLIB38/H1R5QD35,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2777,N8R5QD36,HULFT,/CDTHULFT.QD.FTPLIB39/H1R5QD36,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2778,N8R5QD37,HULFT,/CDTHULFT.QD.FTPLIB05/H1R5QD37,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2779,N8R5QD38,HULFT,/CDTHULFT.QD.FTPLIB06/H1R5QD38,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2780,N8R5QD39,HULFT,/CDTHULFT.QD.FTPLIB40/H1R5QD39,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2781,N8R5QD40,HULFT,/CDTHULFT.QD.FTPLIB41/H1R5QD40,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2782,N8R5QD41,HULFT,/CDTHULFT.QD.FTPLIB42/H1R5QD41,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2783,N8R5QF01,HULFT,/CDTHULFT.QF.FTPLIB05/H1R5QF01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2784,N8R5QP23,HULFT,/CDTHULFT.QP.FTPLIB47/H1R5QP23,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2785,N8R5QP24,HULFT,/CDTHULFT.QP.FTPLIB48/H1R5QP24,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2786,N8R5RD01,HULFT,/CDTHULFT.RD.FTPLIB01/H1R5RD01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2787,N8R5RD02,HULFT,/CDTHULFT.RD.FTPLIB02/H1R5RD02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2788,N8R5RE01,HULFT,/CDTHULFT.RE.FTPLIB02/H1R5RE01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2789,N8R5RE02,HULFT,/CDTHULFT.RE.FTPLIB03/H1R5RE02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2790,N8R5UHA1,HULFT,/CDTHULFT.UH.FTPLIB04/H1R5UHA1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2791,N8R5UHA2,HULFT,/CDTHULFT.UH.FTPLIB06/H1R5UHA2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2792,N8R5UHB1,HULFT,/CDTHULFT.UH.FTPLIB05/H1R5UHB1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2793,N8R5UHB2,HULFT,/CDTHULFT.UH.FTPLIB07/H1R5UHB2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2794,N8R5VC01,HULFT,/CDTHULFT.VC.FTPLIB01/H1R5VC01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2795,N8R5VC02,HULFT,/CDTHULFT.VC.FTPLIB02/H1R5VC02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
